2187.200000 0.000000
4374.400000 0.000000
6595.600000 0.000000
10920.700000 0.000000
10933.748000 0.000000
13104.448100 0.000000
13117.496100 0.000000
15323.296200 0.000000
2187.200000 0.000000
3733.783952 -1546.583952
3733.783952 -3767.783952
675.476413 -6826.091491
662.428413 -6826.091491
-872.488348 -5291.174730
-872.488348 -5278.126730
687.247861 -3718.390522
2187.200000 0.000000
2187.200000 -2187.200000
-34.000000 -2187.200000
-34.000000 2137.900000
-20.952000 2137.900000
-20.952000 -32.800100
-34.000000 -32.800100
-34.000000 2173.000000
2187.200000 0.000000
640.616048 -1546.583952
640.616048 674.616048
3698.923587 -2383.691491
3685.875587 -2383.691491
5220.792348 -848.774730
5220.792348 -861.822730
3661.056139 697.913478
2187.200000 0.000000
-0.000000 -0.000000
2221.200000 0.000000
-2103.900000 -0.000000
-2090.852000 -0.000000
-4261.552100 -0.000000
-4248.504100 -0.000000
-6454.304200 -0.000000
2187.200000 0.000000
640.616048 1546.583952
640.616048 -674.616048
3698.923587 2383.691491
3685.875587 2383.691491
5220.792348 848.774730
5220.792348 861.822730
3661.056139 -697.913478
2187.200000 0.000000
2187.200000 2187.200000
-34.000000 2187.200000
-34.000000 -2137.900000
-20.952000 -2137.900000
-20.952000 32.800100
-34.000000 32.800100
-34.000000 -2173.000000
2187.200000 0.000000
3733.783952 1546.583952
3733.783952 3767.783952
675.476413 6826.091491
662.428413 6826.091491
-872.488348 5291.174730
-872.488348 5278.126730
687.247861 3718.390522
4305.800100 0.000000
6495.000300 0.000000
10799.800400 0.000000
12983.400600 0.000000
15169.300700 0.000000
17358.500700 0.000000
19596.600700 0.000000
23903.700700 0.000000
4305.800100 0.000000
5853.798407 -1547.998307
5853.798407 -5852.798407
4309.759898 -7396.836916
2123.859798 -7396.836916
575.861633 -5848.838750
575.861633 -3610.738750
3621.441250 -565.159133
4305.800100 0.000000
4305.800100 -2189.200200
1.000000 -2189.200200
1.000000 -5.600000
2186.900100 -5.600000
2186.900100 -2194.800000
-51.199900 -2194.800000
-51.199900 2112.300000
4305.800100 0.000000
2757.801793 -1547.998307
2757.801793 2756.801793
4301.840302 1212.763284
2115.940202 1212.763284
3663.938367 2760.761450
3663.938367 522.661450
618.358750 3568.241067
4305.800100 0.000000
2116.599900 -0.000000
6421.400000 0.000000
4237.799800 -0.000000
6423.699900 0.000000
4234.499900 -0.000000
6472.599900 0.000000
2165.499900 -0.000000
4305.800100 0.000000
2757.801793 1547.998307
2757.801793 -2756.801793
4301.840302 -1212.763284
2115.940202 -1212.763284
3663.938367 -2760.761450
3663.938367 -522.661450
618.358750 -3568.241067
4305.800100 0.000000
4305.800100 2189.200200
1.000000 2189.200200
1.000000 5.600000
2186.900100 5.600000
2186.900100 2194.800000
-51.199900 2194.800000
-51.199900 -2112.300000
4305.800100 0.000000
5853.798407 1547.998307
5853.798407 5852.798407
4309.759898 7396.836916
2123.859798 7396.836916
575.861633 5848.838750
575.861633 3610.738750
3621.441250 565.159133
101.300000 0.000000
